,mse,mae,r2_score
0,0.4484923779964447,0.6122540831565857,-5.0255382194613025
1,0.00945798959583044,0.09473148733377457,0.585932912518009
2,0.04999934509396553,0.1562122255563736,-4.620250133154863
3,0.014670342206954956,0.11623120307922363,-0.5858635537219843
4,0.018025970086455345,0.10700270533561707,-0.1924700525084997
5,0.04103894159197807,0.17373622953891754,-3.9564444032641513
6,0.005298234056681395,0.07218462228775024,0.7346958872322558
7,0.02137243188917637,0.13319014012813568,-5.53211453388865
