3.317537903785705566e-01
6.682628989219665527e-01
9.999763369560241699e-01
1.346245706081390381e-01
3.221361637115478516e-01
5.048228502273559570e-01
1.250058412551879883e-01
2.307908236980438232e-01
3.557969629764556885e-01
2.932726144790649414e-01
4.086594283580780029e-01
5.288488268852233887e-01
1.635045707225799561e-01
4.086675047874450684e-01
4.375378489494323730e-01
2.259591668844223022e-01
2.067345380783081055e-01
4.086538553237915039e-01
1.250057220458984375e-01
2.836801111698150635e-01
3.894401788711547852e-01
1.682757735252380371e-01
3.413332104682922363e-01
5.144280791282653809e-01
1.105881854891777039e-01
1.682927608489990234e-01
2.500201761722564697e-01
4.328345879912376404e-02
9.136232733726501465e-02
1.346312314271926880e-01
